id,created_at,text
95895478352351234,2011-07-26 16:37:18,"@IDisposable it will indeed happen someday, but that day is not yet today. ^TS"
95894657497694208,2011-07-26 16:34:02,@MarketMeSuite We have some issues with certain users and image uploads at the moment. Working to resolve. ^TS
95623370749652993,2011-07-25 22:36:02,The search.twitter.com website is now twitter.com/search. The Search API has not changed - http://t.co/E8KRT2c ^MH
94616060405350400,2011-07-23 03:53:21,"Issue with Following, Unfollowing and Timelines - Some user may have experienced issues with following,... http://t.co/k0iuBku"
94487520003362816,2011-07-22 19:22:34,A little Follow Button update - http://t.co/b1WGTMb
94178644867555331,2011-07-21 22:55:13,Behind the scenes with the White House http://t.co/OuwbbB2
93431975024664576,2011-07-19 21:28:13,Profile image uploading temporarily unavailable - Profile image uploading is temporarily unavailable. Our... http://t.co/kCzgZat
93117208699478016,2011-07-19 00:37:27,Tweet delivery delay - We are experiencing delays in tweet delivery. We are aware of the issue and taking... http://t.co/S7MHDVm
91931527360950272,2011-07-15 18:05:58,@NimrodGod We use the Webform module with a number of customizations by @rno. ^TS
91926315606867968,2011-07-15 17:45:16,Developers - please take 10 minutes to fill out our Twitter platform survey. Your feedback is important to us. http://t.co/89AJh0z   ^JC
91526334664290305,2011-07-14 15:15:53,"@latevavoix this account is human. the API's count parameter is an ""up to"" parameter really and sometimes you'll get less results. ^TS"
91526091432407040,2011-07-14 15:14:55,"@michaelschade thanks, fixed! ^TS"
91525532159713280,2011-07-14 15:12:41,@aaroncajes glad you like it! ^TS
91525486148194304,2011-07-14 15:12:31,@ODAPR See this help article on follower ratio limits: http://t.co/9OcqMDN ^TS
91194175340552193,2011-07-13 17:16:00,@bramwouters not generally. ^TS
90888968433958913,2011-07-12 21:03:13,"@caseycrites It supports both POST and DELETE, with POST being a more canonical approach in the present day. ^TS"
90886034707058688,2011-07-12 20:51:33,"@abraham no, (not yet) -- I'd use the wonders of gmail filters instead. ^TS"
90825827243139072,2011-07-12 16:52:19,@danielbarria Have you negotiated DM-capable tokens? http://t.co/JEnRRBu ^TS
90548960934105090,2011-07-11 22:32:09,@caseycrites thank you. fixed. we'll see if we can make that site-wide doc pattern more obvious. thanks. ^TS
90514600499478528,2011-07-11 20:15:37,"@blindcyclists use as documented even if you find it updating more frequently. better yet, use the streaming API's sample feature. ^TS"
90514391212097537,2011-07-11 20:14:47,"@aaronpk the old dev site did not use OAuth either. dev.twitter.com is not an app, it's the developer partition of the Twitter service. ^TS"
90514226107527169,2011-07-11 20:14:07,"@blindcyclists yes, for server-to-server 1-user scenarios basic auth on streaming still makes sense."
90514075624275972,2011-07-11 20:13:31,"@dougaitken the old dev.twitter.com was 100% custom, to a fault. Our use of Drupal is still very custom. Great framework for our vision. ^TS"
90513702624837632,2011-07-11 20:12:03,"@eqweeke The ""my access token"" feature is temporarily disabled and will be back later this week hopefully! ^TS"
90484068541677568,2011-07-11 18:14:17,"The new dev.twitter.com is here! Better docs, new ways to discuss the platform, and much more! http://t.co/7j4spXh"
89344135873576962,2011-07-08 14:44:36,@radvan mock the API as much as possible and use authentication when you do need to hit the API. ^TS
89088788592214016,2011-07-07 21:49:57,"Streaming API, User Streams, and Site Streams should now be back in service. Thanks for your patience. ^TS"
89087922334208002,2011-07-07 21:46:30,We're restarting stream.twitter.com & you may have some difficulty reconnecting until it's done. Your usual backoff strategies should apply.
89086449743446016,2011-07-07 21:40:39,"@jazzychad yeah, we're in the midst of a server restart - usual restart/retry logic applies :) taking a bit though ^TS"
89083938324217856,2011-07-07 21:30:40,@hayesdavis @dacort @bdainton @jkalucki @mccv you all still unable to connect? we're restarting servers and it takes a bit to come back. ^TS
88987202926817280,2011-07-07 15:06:17,"@twtkr it's a known bug with Users Search, no ETA on a fix yet. ^TS"
88986853943943169,2011-07-07 15:04:53,"@bytespider it'll be in the next revision, thanks! ^TS"
88985910166818816,2011-07-07 15:01:08,@willpower232 the count parameter is more like an up to parameter. your last 2 tweets may be retweets & aren't using include_rts=true? ^TS
88281805689585664,2011-07-05 16:23:17,RT @rsarver: Really excited to announce that we have acquired the @backtype team! more data for our publishing partners coming soon http ...
87928419207225344,2011-07-04 16:59:03,@AnalyticsEdge it's falling back to a non-auth context; likely some element of your OAuth is invalid when using this method. ^TS
87165669954686976,2011-07-02 14:28:09,Tweet Delivery Delay - Some users may have experienced a short delay in tweet delivery. This issue has been... http://t.co/mOVvfMq
86880334876119040,2011-07-01 19:34:20,"The Mac UI toolkit, TwUI, by @lorenb & @sandofsky is out! Github: http://t.co/n1WOeOc Blog: http://t.co/4lEXqe5 ^TS"
86564163584933889,2011-06-30 22:37:59,@weblivz It's because the Tweet Button doesn't support SSL yet. ^TS
86504559006060544,2011-06-30 18:41:08,The new permission model (R / RW / RWD) is now in effect - http://t.co/Fguv5mM
86473907191808001,2011-06-30 16:39:20,"@skepticCanary Best tip is to read the documentation, especially around reconnects, and error handling strategies. ^TS"
86473717458288640,2011-06-30 16:38:35,"@fmaclen Write in to api@twitter.com w/ details on new & old IPs, how API is used, etc. Opportunity to ensure best tools/practices used. ^TS"
86441723173154817,2011-06-30 14:31:27,@skepticCanary some day the Search API will be merged with the rest of the REST API. Not until then... ^TS
86131650534182913,2011-06-29 17:59:20,"@erynofwales It's perspectival: ""favorited"" indicates the currentuser favorited this tweet. the count is # of favs currentuser has issued."
86131180109434880,2011-06-29 17:57:28,@mccraigmccraig it means your request timed out before being serviced. usually resolved by using lower count values. ^TS
86130967646969857,2011-06-29 17:56:37,@SPSamL Unlikely -- all the info you need to provide that customization yourself is present in the API today. ^TS
86130741880160256,2011-06-29 17:55:43,@Mobinga It sometimes takes a few minutes for a change in permission level to reflect on that page. ^TS
85864341282361344,2011-06-29 00:17:08,@DanielRCraig created_at hasn't changed format. do you have an example of a bad created_at? ^MH
85813966873436161,2011-06-28 20:56:58,@MsSheila_M You might not be appearing in search:http://t.co/KlpUDtH ^TS
85726720593891328,2011-06-28 15:10:17,"@MatthewKemmer It's 1 API request per request, not 1 per user looked up. ^TS"
85722929588994048,2011-06-28 14:55:13,New permission level enforcement happens this Thursday (30th June). More information: http://t.co/Kknp3GM
85430275915526144,2011-06-27 19:32:19,"Misleading error message - If you try to follow a user who was recently suspended, you may see an error... http://t.co/cCIWIwg"
85155733884248066,2011-06-27 01:21:23,Tweet delivery delays for streaming clients - We experienced temporary delays but the issue has now been... http://t.co/IcQut5R
84354980970102784,2011-06-24 20:19:29,Intermittent errors - We are experiencing intermittent errors on certain user actions. Some users may see... http://t.co/LtaLm8X
84283143577808896,2011-06-24 15:34:01,@jibapps we usually reply more quickly than that. be sure and check your spam folder & verify you sent from email associated with your acct
84282825569865728,2011-06-24 15:32:46,"@erynofwales The 401 is likely due to invalid OAuth of some kind. If you need help, our mailing list is best: http://t.co/VcAvoU4 ^TS"
84282281170190336,2011-06-24 15:30:36,"@shig_gy After June 30th, RW-only tokens will lose the ability to read DMs -- you don't need to do anything. ^TS"
84282007449911296,2011-06-24 15:29:31,@erynofwales User Stream requires OAuth. Some other aspects of the streaming APIs require either OAuth or basic auth. ^TS
83959114232901632,2011-06-23 18:06:27,@ChrisUnfiltered See this doc for an overview of the current state of perms: http://t.co/Pgw1XZx ^TS
83958706701729792,2011-06-23 18:04:50,@haaatie you've hit a following ratio limit: http://t.co/9OcqMDN ^TS
83958423695265793,2011-06-23 18:03:42,"@BvdVen That'd be unusual. Are you trying to consume the JSON as you stream it? If you can reproduce, please share on our mailing list. ^TS"
83958191402139649,2011-06-23 18:02:47,@jhstrauss the follow intent functionality will be back soon; thanks for the report. ^TS
83753425044643841,2011-06-23 04:29:07,"Follow button off line - The follow button widget is currently off line, and will return to service when... http://t.co/0XwjxQT"
83291525697646593,2011-06-21 21:53:41,"@GoldinS If you leave your phone unsecured, yes. In that scenario you may want to reject app permissions at http://t.co/qOprpaD ^TS"
83285871473864705,2011-06-21 21:31:13,@GoldinS this is normal -- good Twitter apps store a token representing your permission that's valid wyether your pass changes or not. ^TS
83217011773145088,2011-06-21 16:57:36,@heeyitschris you can always provide a custom URI scheme URL on the request token step of OAuth. Is that what you want to do? ^TS
83216737134325760,2011-06-21 16:56:30,@rc411net Web Intents are probably your best bet: http://t.co/1v6xkAt ^TS
82953651286573056,2011-06-20 23:31:06,Tweet delivery delay - We are experiencing delays in tweet delivery. We are aware of the issue and taking... http://t.co/6VDYfdE
82893936640798720,2011-06-20 19:33:49,@ohaibrian screens allow users to clearly see what perms they are granting in a consistent way in all 3rd party apps. Big win for users. ^TS
82893569450455040,2011-06-20 19:32:21,@Kineticats users can delete their own tweets with http://t.co/oRQQqjx and verified status is returned using users/show or users/lookup ^TS
82893142747123712,2011-06-20 19:30:39,"@GraciaNCModel not directly, though one could build such a thing for personal use only ^TS"
82893023524036608,2011-06-20 19:30:11,@philipnewmannz see our docs on Tweet Entities http://t.co/pjOVnIq ^TS
82892872608780288,2011-06-20 19:29:35,@arcain twitter.com/sessions really has nothing to do with our stateless REST API. ^TS
82892776546631681,2011-06-20 19:29:12,@kosso some clients/features (like notifications) are based on streaming APIs. Our REST APIs don't get the data quite as quickly. ^TS
82891944065372160,2011-06-20 19:25:54,@hahacandy there's no API yet to explicitly t.co a link or resolve it. Use Tweet Entities: http://t.co/pjOVnIq ^TS
82891797419917312,2011-06-20 19:25:19,@GavicoInd not sure if we understand the question fully. try our mailing list? http://t.co/MZLkIuB ^TS
82891477583282176,2011-06-20 19:24:02,@connormccabe not at this time ^TS
81477003177508864,2011-06-16 21:43:25,@JacobHylton_ just one of the rules of the platform -- you need to be followed by those you would DM. ^TS
81476848147640320,2011-06-16 21:42:49,"@Kejdii16 If you need to contact us privately, email api@twitter.com please. ^TS"
81476762227322880,2011-06-16 21:42:28,@salgadobreno can get more help on our mailing list. Twitter API is currently at version 1. Format is JSON or XML. Other params are optional
81476513115013120,2011-06-16 21:41:29,@silenceITinc Do you have a user_id or two that that is happening on? Thanks! ^TS
81476419728834560,2011-06-16 21:41:06,"@ysekand we're working on getting them redirected to dev.twitter.com, thanks. ^TS"
81381413810733057,2011-06-16 15:23:35,@bendodson be sure & include the version in URL & disambiguate screen_name: api.twitter.com/1/followers/ids.json?screen_name=bendodson ^TS
81069513025662977,2011-06-15 18:44:12,"@LUV_U_Q8 maybe someday, but no immediate plans to increase the reporting cap. can always use the streaming API to count as they happen. ^TS"
81059552677740544,2011-06-15 18:04:38,RT @jasoncosta: The New YouTube @twitterapi Channel and the Devnest Videos: http://t.co/R4TPpPZ
81048741775278082,2011-06-15 17:21:40,@giberti we're not in there very frequently; best to use our mailing list for support. ^TS
81032267635494912,2011-06-15 16:16:12,@JasperKennis these responses should now be fixed. thanks. ^TS
81032027058618368,2011-06-15 16:15:15,"@LUV_U_Q8 the retweeting doesn't stop, but the count maxes out at 100 at this time. ^TS"
81031789816193024,2011-06-15 16:14:18,@enimust The docs live at http://t.co/pZhe4qL ^TS
80762812347072512,2011-06-14 22:25:29,@andrewphelps It's not quite the same. That's a poorly named function that served a different purpose ultimately.
80761887985373184,2011-06-14 22:21:49,"@andrewphelps not at this time, though we're giving it thought. ^TS"
80761586767233025,2011-06-14 22:20:37,"@stilist Thanks for the report, we're looking into this. ^TS"
80732238467186688,2011-06-14 20:24:00,@rouss_pb our mailing list is the best place to find out more from fellow devs: http://t.co/MZLkIuB ^TS
80732035521593344,2011-06-14 20:23:11,"@csanz no, unfortunately there aren't any globbing functions in our user search right now. ^TS"
